Date,Open,High,Low,Close,Adj Close,Volume
2021-05-18,260.549988,261.399994,256.850006,256.850006,256.850006,0
2021-05-19,251.850006,255.649994,249.699997,255.649994,255.649994,0
2021-05-20,256.450012,260.549988,255.600006,260.549988,260.549988,0
2021-05-21,261.500000,262.200012,259.700012,261.600006,261.600006,0
2021-05-25,267.200012,268.250000,265.700012,267.799988,267.799988,1
2021-05-26,268.700012,269.799988,266.799988,269.799988,269.799988,0
2021-05-27,268.450012,273.000000,266.700012,271.500000,271.500000,30
2021-05-28,272.549988,273.649994,270.600006,271.000000,271.000000,1
2021-05-31,269.100006,269.649994,267.649994,267.649994,267.649994,37
2021-06-01,268.850006,269.700012,267.850006,269.500000,269.500000,0
2021-06-02,269.000000,271.799988,269.000000,269.100006,269.100006,0
2021-06-03,270.350006,270.649994,267.100006,269.899994,269.899994,0
2021-06-04,268.450012,272.700012,266.000000,271.950012,271.950012,0
2021-06-07,271.950012,276.250000,270.299988,275.399994,275.399994,0
2021-06-08,275.799988,277.250000,273.799988,273.799988,273.799988,1
2021-06-09,274.149994,274.950012,273.250000,274.049988,274.049988,0
2021-06-10,271.950012,272.649994,270.299988,272.250000,272.250000,0
2021-06-11,274.100006,274.799988,272.500000,272.899994,272.899994,8
2021-06-14,273.750000,276.799988,273.299988,276.799988,276.799988,37
2021-06-15,277.399994,279.399994,276.950012,277.250000,277.250000,5
2021-06-16,278.450012,278.450012,273.899994,275.299988,275.299988,30
2021-06-17,273.899994,282.950012,273.899994,282.250000,282.250000,24
2021-06-18,284.200012,284.200012,279.299988,279.850006,279.850006,3
2021-06-21,278.600006,279.250000,275.250000,277.549988,277.549988,0
2021-06-22,279.350006,281.850006,278.399994,280.649994,280.649994,75
2021-06-23,284.399994,286.000000,283.950012,285.750000,285.750000,0
2021-06-24,286.450012,288.950012,286.450012,287.450012,287.450012,50
2021-06-25,287.700012,288.100006,284.399994,285.950012,285.950012,0
2021-06-28,286.600006,288.649994,285.350006,288.549988,288.549988,0
2021-06-29,299.350006,299.500000,293.350006,295.950012,295.950012,4
2021-06-30,295.899994,296.000000,293.600006,294.649994,294.649994,0
2021-07-01,294.049988,296.450012,292.700012,296.450012,296.450012,10
2021-07-02,298.350006,300.700012,298.299988,298.450012,298.450012,10
2021-07-05,299.649994,299.649994,298.600006,299.399994,299.399994,14
2021-07-06,298.850006,300.799988,295.899994,298.100006,298.100006,2
2021-07-07,298.450012,301.700012,297.700012,297.700012,297.700012,0
2021-07-08,295.350006,295.750000,290.500000,294.149994,294.149994,121
2021-07-09,291.399994,294.950012,290.700012,294.950012,294.950012,165
2021-07-12,296.700012,298.200012,295.049988,298.000000,298.000000,165
2021-07-13,298.600006,299.700012,296.250000,299.049988,299.049988,100
2021-07-14,299.500000,299.500000,293.649994,294.450012,294.450012,14
2021-07-15,294.049988,295.750000,289.149994,289.299988,289.299988,0
2021-07-16,290.600006,292.200012,288.500000,290.149994,290.149994,12
2021-07-19,289.399994,289.549988,284.350006,284.950012,284.950012,29
2021-07-20,287.899994,289.450012,284.799988,289.350006,289.350006,25
2021-07-21,291.250000,292.100006,289.649994,292.000000,292.000000,10
2021-07-22,294.299988,297.500000,293.200012,297.200012,297.200012,0
2021-07-23,305.399994,318.049988,305.350006,315.950012,315.950012,17
2021-07-26,314.450012,316.649994,312.299988,314.649994,314.649994,1
2021-07-27,315.549988,316.750000,308.600006,308.600006,308.600006,0
2021-07-28,315.100006,316.799988,314.100006,314.750000,314.750000,0
2021-07-29,305.049988,305.950012,301.750000,301.799988,301.799988,61
2021-07-30,299.450012,303.250000,296.649994,301.649994,301.649994,0
2021-08-02,302.000000,302.000000,297.399994,297.399994,297.399994,20
2021-08-03,296.200012,297.049988,294.399994,295.899994,295.899994,0
2021-08-04,295.850006,303.450012,295.000000,303.450012,303.450012,90
2021-08-05,302.649994,305.399994,302.500000,305.350006,305.350006,0
